Date,Price
"1979-09-28 00:00:00",878.58
"1979-10-31 00:00:00",815.7
"1979-11-30 00:00:00",822.35
"1979-12-31 00:00:00",838.74
"1980-01-31 00:00:00",875.85
"1980-02-29 00:00:00",863.14
"1980-03-31 00:00:00",785.75
"1980-04-30 00:00:00",817.06
"1980-05-30 00:00:00",850.85
"1980-06-30 00:00:00",867.92
"1980-07-31 00:00:00",935.32
"1980-08-29 00:00:00",932.59
"1980-09-30 00:00:00",932.42
"1980-10-31 00:00:00",924.49
"1980-11-28 00:00:00",993.34
"1980-12-31 00:00:00",963.99
"1981-01-30 00:00:00",947.27
"1981-02-27 00:00:00",974.58
"1981-03-31 00:00:00",1003.87
"1981-04-30 00:00:00",997.75
"1981-05-29 00:00:00",991.75
"1981-06-30 00:00:00",976.88
"1981-07-31 00:00:00",952.34
"1981-08-31 00:00:00",881.47
"1981-09-30 00:00:00",849.98
"1981-10-30 00:00:00",852.55
"1981-11-30 00:00:00",888.98
"1981-12-31 00:00:00",875
"1982-01-29 00:00:00",871.1
"1982-02-26 00:00:00",824.39
"1982-03-31 00:00:00",822.77
"1982-04-30 00:00:00",848.36
"1982-05-28 00:00:00",819.54
"1982-06-30 00:00:00",811.93
"1982-07-30 00:00:00",808.6
"1982-08-31 00:00:00",901.31
"1982-09-30 00:00:00",896.25
"1982-10-29 00:00:00",991.72
"1982-11-30 00:00:00",1039.28
"1982-12-31 00:00:00",1046.54
"1983-01-31 00:00:00",1075.7
"1983-02-28 00:00:00",1112.62
"1983-03-31 00:00:00",1130.03
"1983-04-29 00:00:00",1226.2
"1983-05-31 00:00:00",1199.98
"1983-06-30 00:00:00",1221.96
"1983-07-29 00:00:00",1199.22
"1983-08-31 00:00:00",1216.16
"1983-09-30 00:00:00",1233.13
"1983-10-31 00:00:00",1225.2
"1983-11-30 00:00:00",1276.02
"1983-12-30 00:00:00",1258.64
"1984-01-31 00:00:00",1220.58
"1984-02-29 00:00:00",1154.63
"1984-03-30 00:00:00",1164.89
"1984-04-30 00:00:00",1170.75
"1984-05-31 00:00:00",1104.85
"1984-06-29 00:00:00",1132.4
"1984-07-31 00:00:00",1115.28
"1984-08-31 00:00:00",1224.38
"1984-09-28 00:00:00",1206.71
"1984-10-31 00:00:00",1207.38
"1984-11-30 00:00:00",1188.94
"1984-12-31 00:00:00",1211.57
"1985-01-31 00:00:00",1286.77
"1985-02-28 00:00:00",1284.01
"1985-03-29 00:00:00",1266.78
"1985-04-30 00:00:00",1258.06
"1985-05-31 00:00:00",1315.41
"1985-06-28 00:00:00",1335.46
"1985-07-31 00:00:00",1347.45
"1985-08-30 00:00:00",1334.01
"1985-09-30 00:00:00",1328.63
"1985-10-31 00:00:00",1374.31
"1985-11-29 00:00:00",1472.13
"1985-12-31 00:00:00",1546.67
"1986-01-31 00:00:00",1570.99
"1986-02-28 00:00:00",1709.06
"1986-03-31 00:00:00",1818.61
"1986-04-30 00:00:00",1783.98
"1986-05-30 00:00:00",1876.71
"1986-06-30 00:00:00",1892.72
"1986-07-31 00:00:00",1775.31
"1986-08-29 00:00:00",1898.34
"1986-09-30 00:00:00",1767.58
"1986-10-31 00:00:00",1877.71
"1986-11-28 00:00:00",1914.23
"1986-12-31 00:00:00",1895.95
"1987-01-30 00:00:00",2158.04
"1987-02-27 00:00:00",2223.99
"1987-03-31 00:00:00",2304.69
"1987-04-30 00:00:00",2286.36
"1987-05-29 00:00:00",2291.57
"1987-06-30 00:00:00",2418.53
"1987-07-31 00:00:00",2572.07
"1987-08-31 00:00:00",2662.95
"1987-09-30 00:00:00",2596.28
"1987-10-30 00:00:00",1993.53
"1987-11-30 00:00:00",1833.55
"1987-12-31 00:00:00",1938.83
"1988-01-29 00:00:00",1958.22
"1988-02-29 00:00:00",2071.62
"1988-03-31 00:00:00",1988.06
"1988-04-29 00:00:00",2032.33
"1988-05-31 00:00:00",2031.12
"1988-06-30 00:00:00",2141.71
"1988-07-29 00:00:00",2128.73
"1988-08-31 00:00:00",2031.65
"1988-09-30 00:00:00",2112.91
"1988-10-31 00:00:00",2148.65
"1988-11-30 00:00:00",2114.51
"1988-12-30 00:00:00",2168.57
"1989-01-31 00:00:00",2342.32
"1989-02-28 00:00:00",2258.39
"1989-03-31 00:00:00",2293.62
"1989-04-28 00:00:00",2418.8
"1989-05-31 00:00:00",2480.15
"1989-06-30 00:00:00",2440.06
"1989-07-31 00:00:00",2660.66
"1989-08-31 00:00:00",2737.27
"1989-09-29 00:00:00",2692.82
"1989-10-31 00:00:00",2645.08
"1989-11-30 00:00:00",2706.27
"1989-12-29 00:00:00",2753.2
"1990-01-31 00:00:00",2590.54
"1990-02-28 00:00:00",2627.25
"1990-03-30 00:00:00",2707.21
"1990-04-30 00:00:00",2656.76
"1990-05-31 00:00:00",2876.66
"1990-06-29 00:00:00",2880.69
"1990-07-31 00:00:00",2905.2
"1990-08-31 00:00:00",2614.36
"1990-09-28 00:00:00",2452.48
"1990-10-31 00:00:00",2442.33
"1990-11-30 00:00:00",2559.65
"1990-12-31 00:00:00",2633.66
"1991-01-31 00:00:00",2736.39
"1991-02-28 00:00:00",2882.18
"1991-03-28 00:00:00",2913.86
"1991-04-30 00:00:00",2887.87
"1991-05-31 00:00:00",3027.5
"1991-06-28 00:00:00",2906.75
"1991-07-31 00:00:00",3024.82
"1991-08-30 00:00:00",3043.6
"1991-09-30 00:00:00",3016.77
"1991-10-31 00:00:00",3069.1
"1991-11-29 00:00:00",2894.68
"1991-12-31 00:00:00",3168.83
"1992-01-31 00:00:00",3223.4
"1992-02-28 00:00:00",3267.7
"1992-03-31 00:00:00",3235.5
"1992-04-30 00:00:00",3359.1
"1992-05-29 00:00:00",3396.9
"1992-06-30 00:00:00",3318.5
"1992-07-31 00:00:00",3393.8
"1992-08-31 00:00:00",3257.4
"1992-09-30 00:00:00",3271.7
"1992-10-30 00:00:00",3226.3
"1992-11-30 00:00:00",3305.2
"1992-12-31 00:00:00",3301.11
"1993-01-29 00:00:00",3310
"1993-02-26 00:00:00",3370.81
"1993-03-31 00:00:00",3435.11
"1993-04-30 00:00:00",3427.55
"1993-05-28 00:00:00",3527.43
"1993-06-30 00:00:00",3516.08
"1993-07-30 00:00:00",3539.47
"1993-08-31 00:00:00",3651.25
"1993-09-30 00:00:00",3555.12
"1993-10-29 00:00:00",3680.59
"1993-11-30 00:00:00",3683.95
"1993-12-31 00:00:00",3754.09
"1994-01-31 00:00:00",3978.36
"1994-02-28 00:00:00",3832.02
"1994-03-31 00:00:00",3635.96
"1994-04-29 00:00:00",3681.69
"1994-05-31 00:00:00",3758.37
"1994-06-30 00:00:00",3624.96
"1994-07-29 00:00:00",3764.5
"1994-08-31 00:00:00",3913.42
"1994-09-30 00:00:00",3843.19
"1994-10-31 00:00:00",3908.12
"1994-11-30 00:00:00",3739.23
"1994-12-30 00:00:00",3834.44
"1995-01-31 00:00:00",3843.86
"1995-02-28 00:00:00",4011.05
"1995-03-31 00:00:00",4157.69
"1995-04-28 00:00:00",4321.27
"1995-05-31 00:00:00",4465.14
"1995-06-30 00:00:00",4556.1
"1995-07-31 00:00:00",4708.47
"1995-08-31 00:00:00",4610.56
"1995-09-29 00:00:00",4789.08
"1995-10-31 00:00:00",4755.48
"1995-11-30 00:00:00",5074.49
"1995-12-29 00:00:00",5117.12
"1996-01-31 00:00:00",5395.3
"1996-02-29 00:00:00",5485.62
"1996-03-29 00:00:00",5587.14
"1996-04-30 00:00:00",5569.08
"1996-05-31 00:00:00",5643.18
"1996-06-28 00:00:00",5654.63
"1996-07-31 00:00:00",5528.91
"1996-08-30 00:00:00",5616.21
"1996-09-30 00:00:00",5882.17
"1996-10-31 00:00:00",6029.38
"1996-11-29 00:00:00",6521.7
"1996-12-31 00:00:00",6448.27
"1997-01-31 00:00:00",6813.09
"1997-02-28 00:00:00",6877.74
"1997-03-31 00:00:00",6583.48
"1997-04-30 00:00:00",7009
"1997-05-30 00:00:00",7331
"1997-06-30 00:00:00",7672.8
"1997-07-31 00:00:00",8222.6
"1997-08-29 00:00:00",7622.4
"1997-09-30 00:00:00",7945.3
"1997-10-31 00:00:00",7442.1
"1997-11-28 00:00:00",7823.1
"1997-12-31 00:00:00",7908.3
"1998-01-30 00:00:00",7906.5
"1998-02-27 00:00:00",8545.72
"1998-03-31 00:00:00",8799.81
"1998-04-30 00:00:00",9063.37
"1998-05-29 00:00:00",8899.95
"1998-06-30 00:00:00",8952.02
"1998-07-31 00:00:00",8883.29
"1998-08-31 00:00:00",7539.07
"1998-09-30 00:00:00",7842.62
"1998-10-30 00:00:00",8592.1
"1998-11-30 00:00:00",9116.55
"1998-12-31 00:00:00",9181.43
"1999-01-29 00:00:00",9358.83
"1999-02-26 00:00:00",9306.58
"1999-03-31 00:00:00",9786.16
"1999-04-30 00:00:00",10789.04
"1999-05-28 00:00:00",10559.74
"1999-06-30 00:00:00",10970.8
"1999-07-30 00:00:00",10655.15
"1999-08-31 00:00:00",10829.28
"1999-09-30 00:00:00",10336.95
"1999-10-29 00:00:00",10729.86
"1999-11-30 00:00:00",10877.81
"1999-12-31 00:00:00",11497.12
"2000-01-31 00:00:00",10940.53
"2000-02-29 00:00:00",10128.31
"2000-03-31 00:00:00",10921.92
"2000-04-28 00:00:00",10733.91
"2000-05-31 00:00:00",10522.33
"2000-06-30 00:00:00",10447.89
"2000-07-31 00:00:00",10521.98
"2000-08-31 00:00:00",11215.1
"2000-09-29 00:00:00",10650.92
"2000-10-31 00:00:00",10971.14
"2000-11-30 00:00:00",10414.49
"2000-12-29 00:00:00",10787.99
"2001-01-31 00:00:00",10887.36
"2001-02-28 00:00:00",10495.28
"2001-03-30 00:00:00",9878.78
"2001-04-30 00:00:00",10734.97
"2001-05-31 00:00:00",10911.94
"2001-06-29 00:00:00",10502.4
"2001-07-31 00:00:00",10522.81
"2001-08-31 00:00:00",9949.75
"2001-09-28 00:00:00",8847.56
"2001-10-31 00:00:00",9075.14
"2001-11-30 00:00:00",9851.56
"2001-12-31 00:00:00",10021.57
"2002-01-31 00:00:00",9920
"2002-02-28 00:00:00",10106.13
"2002-03-28 00:00:00",10403.94
"2002-04-30 00:00:00",9946.22
"2002-05-31 00:00:00",9925.25
"2002-06-28 00:00:00",9243.26
"2002-07-31 00:00:00",8736.59
"2002-08-30 00:00:00",8663.5
"2002-09-30 00:00:00",7591.93
"2002-10-31 00:00:00",8397.03
"2002-11-29 00:00:00",8896.09
"2002-12-31 00:00:00",8341.63
"2003-01-31 00:00:00",8053.81
"2003-02-28 00:00:00",7891.08
"2003-03-31 00:00:00",7992.13
"2003-04-30 00:00:00",8480.09
"2003-05-30 00:00:00",8850.26
"2003-06-30 00:00:00",8985.44
"2003-07-31 00:00:00",9233.8
"2003-08-29 00:00:00",9415.82
"2003-09-30 00:00:00",9275.06
"2003-10-31 00:00:00",9801.12
"2003-11-28 00:00:00",9782.46
"2003-12-31 00:00:00",10453.92
"2004-01-30 00:00:00",10488.07
"2004-02-27 00:00:00",10583.92
"2004-03-31 00:00:00",10357.7
"2004-04-30 00:00:00",10225.57
"2004-05-28 00:00:00",10188.45
"2004-06-30 00:00:00",10435.48
"2004-07-30 00:00:00",10139.71
"2004-08-31 00:00:00",10173.92
"2004-09-30 00:00:00",10080.27
"2004-10-29 00:00:00",10027.47
"2004-11-30 00:00:00",10428.02
"2004-12-31 00:00:00",10783.01
"2005-01-31 00:00:00",10489.94
"2005-02-28 00:00:00",10766.23
"2005-03-31 00:00:00",10503.76
"2005-04-29 00:00:00",10192.51
"2005-05-31 00:00:00",10467.48
"2005-06-30 00:00:00",10274.97
"2005-07-29 00:00:00",10640.91
"2005-08-31 00:00:00",10481.6
"2005-09-30 00:00:00",10568.7
"2005-10-31 00:00:00",10440.07
"2005-11-30 00:00:00",10805.87
"2005-12-30 00:00:00",10717.5
"2006-01-31 00:00:00",10864.86
"2006-02-28 00:00:00",10993.41
"2006-03-31 00:00:00",11109.32
"2006-04-28 00:00:00",11367.14
"2006-05-31 00:00:00",11168.31
"2006-06-30 00:00:00",11150.22
"2006-07-31 00:00:00",11185.68
"2006-08-31 00:00:00",11381.15
"2006-09-29 00:00:00",11679.07
"2006-10-31 00:00:00",12080.73
"2006-11-30 00:00:00",12221.93
"2006-12-29 00:00:00",12463.15
"2007-01-31 00:00:00",12621.69
"2007-02-28 00:00:00",12268.63
"2007-03-30 00:00:00",12354.35
"2007-04-30 00:00:00",13062.91
"2007-05-31 00:00:00",13627.64
"2007-06-29 00:00:00",13408.62
"2007-07-31 00:00:00",13211.99
"2007-08-31 00:00:00",13357.74
"2007-09-28 00:00:00",13895.63
"2007-10-31 00:00:00",13930.01
"2007-11-30 00:00:00",13371.72
"2007-12-31 00:00:00",13264.82
"2008-01-31 00:00:00",12650.36
"2008-02-29 00:00:00",12266.39
"2008-03-31 00:00:00",12262.89
"2008-04-30 00:00:00",12820.13
"2008-05-30 00:00:00",12638.32
"2008-06-30 00:00:00",11350.01
"2008-07-31 00:00:00",11378.02
"2008-08-29 00:00:00",11543.96
"2008-09-30 00:00:00",10850.66
"2008-10-31 00:00:00",9325.01
"2008-11-28 00:00:00",8829.04
"2008-12-31 00:00:00",8776.39
"2009-01-30 00:00:00",8000.86
"2009-02-27 00:00:00",7062.93
"2009-03-31 00:00:00",7608.92
"2009-04-30 00:00:00",8168.12
"2009-05-29 00:00:00",8500.33
"2009-06-30 00:00:00",8447
"2009-07-31 00:00:00",9171.61
"2009-08-31 00:00:00",9496.28
"2009-09-30 00:00:00",9712.28
"2009-10-30 00:00:00",9712.73
"2009-11-30 00:00:00",10344.84
"2009-12-31 00:00:00",10428.05
"2010-01-29 00:00:00",10067.33
"2010-02-26 00:00:00",10325.26
"2010-03-31 00:00:00",10856.63
"2010-04-30 00:00:00",11008.61
"2010-05-28 00:00:00",10136.63
"2010-06-30 00:00:00",9774.02
"2010-07-30 00:00:00",10465.94
"2010-08-31 00:00:00",10014.72
"2010-09-30 00:00:00",10788.05
"2010-10-29 00:00:00",11118.49
"2010-11-30 00:00:00",11006.02
"2010-12-31 00:00:00",11577.51
"2011-01-31 00:00:00",11891.93
"2011-02-28 00:00:00",12226.34
"2011-03-31 00:00:00",12319.73
"2011-04-29 00:00:00",12810.54
"2011-05-31 00:00:00",12569.79
"2011-06-30 00:00:00",12414.34
"2011-07-29 00:00:00",12143.24
"2011-08-31 00:00:00",11613.53
"2011-09-30 00:00:00",10913.38
"2011-10-31 00:00:00",11955.01
"2011-11-30 00:00:00",12045.68
"2011-12-30 00:00:00",12217.56
"2012-01-31 00:00:00",12632.91
"2012-02-29 00:00:00",12952.07
"2012-03-30 00:00:00",13212.04
"2012-04-30 00:00:00",13213.63
"2012-05-31 00:00:00",12393.45
"2012-06-29 00:00:00",12880.09
"2012-07-31 00:00:00",13008.68
"2012-08-31 00:00:00",13090.84
"2012-09-28 00:00:00",13437.13
"2012-10-31 00:00:00",13096.46
"2012-11-30 00:00:00",13025.58
"2012-12-31 00:00:00",13104.14
"2013-01-31 00:00:00",13860.58
"2013-02-28 00:00:00",14054.49
"2013-03-28 00:00:00",14578.54
"2013-04-30 00:00:00",14839.8
"2013-05-31 00:00:00",15115.57
"2013-06-28 00:00:00",14909.6
"2013-07-31 00:00:00",15499.54
"2013-08-30 00:00:00",14810.31
"2013-09-30 00:00:00",15129.67
"2013-10-31 00:00:00",15545.75
"2013-11-29 00:00:00",16086.41
"2013-12-31 00:00:00",16576.66
"2014-01-31 00:00:00",15698.85
"2014-02-28 00:00:00",16321.71
"2014-03-31 00:00:00",16457.66
"2014-04-30 00:00:00",16580.84
"2014-05-30 00:00:00",16717.17
"2014-06-30 00:00:00",16826.6
"2014-07-31 00:00:00",16563.3
"2014-08-29 00:00:00",17098.45
"2014-09-30 00:00:00",17042.9
"2014-10-31 00:00:00",17390.52
"2014-11-28 00:00:00",17828.24
"2014-12-31 00:00:00",17823.07
"2015-01-30 00:00:00",17164.95
"2015-02-27 00:00:00",18132.7
"2015-03-31 00:00:00",17776.12
"2015-04-30 00:00:00",17840.52
"2015-05-29 00:00:00",18010.68
"2015-06-30 00:00:00",17619.51
"2015-07-31 00:00:00",17689.86
"2015-08-31 00:00:00",16528.03
"2015-09-30 00:00:00",16284.7
"2015-10-30 00:00:00",17663.54
"2015-11-30 00:00:00",17719.92
"2015-12-31 00:00:00",17425.03
"2016-01-29 00:00:00",16466.3
"2016-02-29 00:00:00",16516.5
"2016-03-31 00:00:00",17685.09
"2016-04-29 00:00:00",17773.64
"2016-05-31 00:00:00",17787.2
"2016-06-30 00:00:00",17929.99
"2016-07-29 00:00:00",18432.24
"2016-08-31 00:00:00",18400.88
"2016-09-30 00:00:00",18308.15
"2016-10-31 00:00:00",18142.42
"2016-11-30 00:00:00",19123.58
"2016-12-30 00:00:00",19762.6
"2017-01-31 00:00:00",19864.09
"2017-02-28 00:00:00",20812.24
"2017-03-31 00:00:00",20663.22
"2017-04-28 00:00:00",20940.51
"2017-05-31 00:00:00",21008.65
"2017-06-30 00:00:00",21349.63
"2017-07-31 00:00:00",21891.12
"2017-08-31 00:00:00",21948.1
"2017-09-29 00:00:00",22405.09
"2017-10-31 00:00:00",23377.24
"2017-11-30 00:00:00",24272.35
"2017-12-29 00:00:00",24719.22
"2018-01-31 00:00:00",26149.39
"2018-02-28 00:00:00",25029.2
"2018-03-29 00:00:00",24103.11
"2018-04-30 00:00:00",24163.15
"2018-05-31 00:00:00",24415.84
"2018-06-29 00:00:00",24271.41
"2018-07-31 00:00:00",25415.19
"2018-08-31 00:00:00",25964.82
"2018-09-28 00:00:00",26458.31
"2018-10-31 00:00:00",25115.76
"2018-11-30 00:00:00",25538.46
"2018-12-31 00:00:00",23327.46
"2019-01-31 00:00:00",24999.67
"2019-02-28 00:00:00",25916
"2019-03-29 00:00:00",25928.68
"2019-04-30 00:00:00",26592.91
"2019-05-31 00:00:00",24815.04
"2019-06-28 00:00:00",26599.96
"2019-07-31 00:00:00",26864.27
"2019-08-30 00:00:00",26403.28
"2019-09-30 00:00:00",26916.83
"2019-10-31 00:00:00",27046.23
"2019-11-29 00:00:00",28051.41
"2019-12-31 00:00:00",28538.44
"2020-01-31 00:00:00",28256.03
"2020-02-28 00:00:00",25409.36
"2020-03-31 00:00:00",21917.16
"2020-04-30 00:00:00",24345.72
"2020-05-29 00:00:00",25383.11
"2020-06-30 00:00:00",25812.88
"2020-07-31 00:00:00",26428.32
"2020-08-31 00:00:00",28430.05
"2020-09-30 00:00:00",27781.7
"2020-10-30 00:00:00",26501.6
"2020-11-30 00:00:00",29638.64
"2020-12-31 00:00:00",30606.48
"2021-01-29 00:00:00",29982.62
"2021-02-26 00:00:00",30932.37
"2021-03-31 00:00:00",32981.55
"2021-04-30 00:00:00",33874.85
"2021-05-28 00:00:00",34529.45
"2021-06-30 00:00:00",34502.51
"2021-07-30 00:00:00",34935.47
"2021-08-31 00:00:00",35360.73
"2021-09-30 00:00:00",33843.92
"2021-10-29 00:00:00",35819.56
"2021-11-30 00:00:00",34483.72
"2021-12-31 00:00:00",36338.3
"2022-01-31 00:00:00",35131.86
"2022-02-28 00:00:00",33892.6
"2022-03-31 00:00:00",34678.35
"2022-04-29 00:00:00",32977.21
"2022-05-31 00:00:00",32990.12
"2022-06-30 00:00:00",30775.43
"2022-07-29 00:00:00",32845.13
"2022-08-31 00:00:00",31510.43
"2022-09-30 00:00:00",28725.51
"2022-10-31 00:00:00",32732.95
"2022-11-30 00:00:00",34589.77
"2022-12-31 00:00:00",33147.25
"2023-01-31 00:00:00",34086.04
"2023-02-28 00:00:00",32656.7
"2023-03-31 00:00:00",33274.15
"2023-04-28 00:00:00",34098.16
"2023-05-31 00:00:00",32908.27
"2023-06-30 00:00:00",34407.6
"2023-07-31 00:00:00",35559.53
"2023-08-31 00:00:00",34721.91
"2023-09-29 00:00:00",33507.5
"2023-10-31 00:00:00",33052.87
"2023-11-30 00:00:00",35950.89
"2023-12-29 00:00:00",37689.54
"2024-01-31 00:00:00",38150.3
"2024-02-29 00:00:00",38996.39
"2024-03-28 00:00:00",39807.37
"2024-04-30 00:00:00",37815.92
"2024-05-31 00:00:00",38686.32
"2024-06-28 00:00:00",39118.86
"2024-07-31 00:00:00",40842.79
"2024-08-30 00:00:00",41563.08
"2024-09-30 00:00:00",42330.15
"2024-10-31 00:00:00",41763.46
"2024-11-29 00:00:00",44910.65
"2024-12-31 00:00:00",42544.22
"2025-01-31 00:00:00",44544.66
"2025-02-28 00:00:00",43840.91
"2025-03-31 00:00:00",42001.76
"2025-04-30 00:00:00",40669.36
"2025-05-30 00:00:00",42270.07
"2025-06-11 00:00:00",42865.77
